quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
Top-1,AedesSex,100,965,5,0.63,0.64,0.010000000000000009,0.9813179000047967
Top-1,AedesSex,100,690,6,0.63,0.65,0.020000000000000018,0.9777137999772094
Top-1,AedesSex,100,913,7,0.63,0.62,0.010000000000000009,0.9683771000127308
Top-1,AedesSex,100,891,8,0.63,0.62,0.010000000000000009,0.9724449999630451
Top-1,AedesSex,100,208,9,0.63,0.64,0.010000000000000009,0.975777699961327
Top-1,AedesSex,100,882,10,0.63,0.61,0.020000000000000018,0.971992600010708
Top-1,AedesSex,100,102,1,0.68,0.67,0.010000000000000009,0.9751096999971196
Top-1,AedesSex,100,263,2,0.68,0.71,0.029999999999999916,0.9660377000109293
Top-1,AedesSex,100,412,3,0.68,0.7000000000000001,0.020000000000000018,0.9677607000339776
Top-1,AedesSex,100,308,4,0.68,0.6900000000000001,0.010000000000000009,0.9776531000388786
Top-1,AedesSex,100,565,5,0.68,0.66,0.020000000000000018,0.9720292000565678
Top-1,AedesSex,100,145,6,0.68,0.7000000000000001,0.020000000000000018,0.9785762000246905
Top-1,AedesSex,100,285,7,0.68,0.6900000000000001,0.010000000000000009,0.9701704999897629
Top-1,AedesSex,100,780,8,0.68,0.6900000000000001,0.010000000000000009,0.9623921999591403
Top-1,AedesSex,100,24,9,0.68,0.66,0.020000000000000018,0.9590437000151724
Top-1,AedesSex,100,135,10,0.68,0.64,0.040000000000000036,0.984679999994114
Top-1,AedesSex,100,788,1,0.74,0.74,0.0,0.9715664000250399
Top-1,AedesSex,100,545,2,0.74,0.75,0.010000000000000009,0.9614800999988802
Top-1,AedesSex,100,360,3,0.74,0.73,0.010000000000000009,0.9690193000133149
Top-1,AedesSex,100,20,4,0.74,0.76,0.020000000000000018,0.9719347999780439
Top-1,AedesSex,100,101,5,0.74,0.75,0.010000000000000009,0.9791048000333831
Top-1,AedesSex,100,617,6,0.74,0.74,0.0,0.9886750000296161
Top-1,AedesSex,100,982,7,0.74,0.74,0.0,0.9854118999792263
Top-1,AedesSex,100,276,8,0.74,0.74,0.0,0.9825592000270262
Top-1,AedesSex,100,684,9,0.74,0.73,0.010000000000000009,0.9745946999755688
Top-1,AedesSex,100,312,10,0.74,0.73,0.010000000000000009,0.9770316000212915
Top-1,AedesSex,100,512,1,0.79,0.79,0.0,0.9779346999712288
Top-1,AedesSex,100,804,2,0.79,0.78,0.010000000000000009,0.9776697999914177
Top-1,AedesSex,100,762,3,0.79,0.78,0.010000000000000009,0.9944306999677792
Top-1,AedesSex,100,865,4,0.79,0.81,0.020000000000000018,0.9773879999993369
Top-1,AedesSex,100,220,5,0.79,0.8,0.010000000000000009,1.0326787000522017
Top-1,AedesSex,100,748,6,0.79,0.78,0.010000000000000009,1.0328779999981634
Top-1,AedesSex,100,746,7,0.79,0.78,0.010000000000000009,1.1442821000237018
Top-1,AedesSex,100,995,8,0.79,0.78,0.010000000000000009,1.0550974999787286
Top-1,AedesSex,100,892,9,0.79,0.79,0.0,1.0217542999889702
Top-1,AedesSex,100,381,10,0.79,0.8,0.010000000000000009,1.013153499981854
Top-1,AedesSex,100,972,1,0.84,0.84,0.0,1.0386602999642491
Top-1,AedesSex,100,850,2,0.84,0.86,0.020000000000000018,1.0228035999462008
Top-1,AedesSex,100,577,3,0.84,0.84,0.0,0.9994369000196457
Top-1,AedesSex,100,201,4,0.84,0.85,0.010000000000000009,1.1007396000204608
Top-1,AedesSex,100,238,5,0.84,0.85,0.010000000000000009,1.1202487000264227
Top-1,AedesSex,100,663,6,0.84,0.85,0.010000000000000009,1.137612899998203
Top-1,AedesSex,100,703,7,0.84,0.86,0.020000000000000018,1.0354534000507556
Top-1,AedesSex,100,647,8,0.84,0.8300000000000001,0.009999999999999898,1.0690903999493457
Top-1,AedesSex,100,964,9,0.84,0.8200000000000001,0.019999999999999907,1.0144481000024825
Top-1,AedesSex,100,744,10,0.84,0.86,0.020000000000000018,1.012164700019639
Top-1,AedesSex,100,25,1,0.89,0.89,0.0,1.0150751000037417
Top-1,AedesSex,100,38,2,0.89,0.85,0.040000000000000036,1.0424425000092015
Top-1,AedesSex,100,871,3,0.89,0.88,0.010000000000000009,0.9965233000111766
Top-1,AedesSex,100,706,4,0.89,0.84,0.050000000000000044,0.9909860000479966
Top-1,AedesSex,100,33,5,0.89,0.88,0.010000000000000009,1.00141079997411
Top-1,AedesSex,100,229,6,0.89,0.9,0.010000000000000009,0.9931846999679692
Top-1,AedesSex,100,431,7,0.89,0.89,0.0,0.9880237000179477
Top-1,AedesSex,100,920,8,0.89,0.88,0.010000000000000009,0.9936018000007607
Top-1,AedesSex,100,751,9,0.89,0.89,0.0,0.9941408999729902
Top-1,AedesSex,100,994,10,0.89,0.9,0.010000000000000009,1.0003709000302479
Top-1,AedesSex,100,568,1,0.95,0.92,0.029999999999999916,0.9956548000336625
Top-1,AedesSex,100,960,2,0.95,0.9400000000000001,0.009999999999999898,1.0328391999937594
Top-1,AedesSex,100,356,3,0.95,0.9400000000000001,0.009999999999999898,1.0062403000192717
Top-1,AedesSex,100,898,4,0.95,0.9400000000000001,0.009999999999999898,1.0196761999977753
Top-1,AedesSex,100,590,5,0.95,0.9400000000000001,0.009999999999999898,1.0068330999929458
Top-1,AedesSex,100,335,6,0.95,0.96,0.010000000000000009,1.0152928000316024
Top-1,AedesSex,100,799,7,0.95,0.91,0.039999999999999925,1.0255032000131905
Top-1,AedesSex,100,330,8,0.95,0.9500000000000001,1.1102230246251565e-16,1.05833359999815
Top-1,AedesSex,100,12,9,0.95,0.96,0.010000000000000009,1.0741192999994382
Top-1,AedesSex,100,829,10,0.95,0.96,0.010000000000000009,1.0436064000241458
Top-1,AedesSex,100,754,1,1.0,1.0,0.0,0.9916801999788731
Top-1,AedesSex,100,742,2,1.0,1.0,0.0,1.1018564999685623
Top-1,AedesSex,100,820,3,1.0,0.99,0.010000000000000009,1.077572800044436
Top-1,AedesSex,100,344,4,1.0,1.0,0.0,1.046227699960582
Top-1,AedesSex,100,928,5,1.0,1.0,0.0,1.0465315000037663
Top-1,AedesSex,100,554,6,1.0,1.0,0.0,1.0261854999698699
Top-1,AedesSex,100,379,7,1.0,0.98,0.020000000000000018,0.989499999966938
Top-1,AedesSex,100,348,8,1.0,1.0,0.0,1.0214545000344515
Top-1,AedesSex,100,840,9,1.0,1.0,0.0,0.9545441999798641
Top-1,AedesSex,100,114,10,1.0,0.99,0.010000000000000009,0.9709538999595679
Top-1,ArabicDigit,100,623,1,0.0,0.01,0.01,0.3180974000133574
Top-1,ArabicDigit,100,243,2,0.0,0.0,0.0,0.32054149999748915
Top-1,ArabicDigit,100,18,3,0.0,0.0,0.0,0.32181589998072013
Top-1,ArabicDigit,100,549,4,0.0,0.0,0.0,0.31825469998875633
Top-1,ArabicDigit,100,447,5,0.0,0.03,0.03,0.32105839997529984
Top-1,ArabicDigit,100,954,6,0.0,0.01,0.01,0.3199193000327796
Top-1,ArabicDigit,100,562,7,0.0,0.0,0.0,0.32203590002609417
Top-1,ArabicDigit,100,739,8,0.0,0.0,0.0,0.3213662999914959
Top-1,ArabicDigit,100,84,9,0.0,0.0,0.0,0.3174278000369668
Top-1,ArabicDigit,100,51,10,0.0,0.0,0.0,0.31613029999425635
Top-1,ArabicDigit,100,949,1,0.05,0.05,0.0,0.3198889999766834
Top-1,ArabicDigit,100,144,2,0.05,0.02,0.030000000000000002,0.32362219999777153
Top-1,ArabicDigit,100,940,3,0.05,0.04,0.010000000000000002,0.31937420001486316
Top-1,ArabicDigit,100,575,4,0.05,0.04,0.010000000000000002,0.31861979997484013
Top-1,ArabicDigit,100,304,5,0.05,0.05,0.0,0.3213513999944553
Top-1,ArabicDigit,100,462,6,0.05,0.04,0.010000000000000002,0.32073510001646355
Top-1,ArabicDigit,100,296,7,0.05,0.05,0.0,0.3257340000127442
Top-1,ArabicDigit,100,22,8,0.05,0.05,0.0,0.3243794000009075
Top-1,ArabicDigit,100,17,9,0.05,0.06,0.009999999999999995,0.314464199997019
Top-1,ArabicDigit,100,317,10,0.05,0.04,0.010000000000000002,0.3203828999539837
Top-1,ArabicDigit,100,917,1,0.11,0.1,0.009999999999999995,0.3211703000124544
Top-1,ArabicDigit,100,271,2,0.11,0.11,0.0,0.32289239997044206
Top-1,ArabicDigit,100,605,3,0.11,0.11,0.0,0.3432702000136487
Top-1,ArabicDigit,100,824,4,0.11,0.11,0.0,0.34701500000664964
Top-1,ArabicDigit,100,68,5,0.11,0.11,0.0,0.32608389999950305
Top-1,ArabicDigit,100,434,6,0.11,0.12,0.009999999999999995,0.3163302999455482
Top-1,ArabicDigit,100,977,7,0.11,0.1,0.009999999999999995,0.3699572999612428
Top-1,ArabicDigit,100,909,8,0.11,0.12,0.009999999999999995,0.3617765000090003
Top-1,ArabicDigit,100,594,9,0.11,0.1,0.009999999999999995,0.3257952000130899
Top-1,ArabicDigit,100,923,10,0.11,0.12,0.009999999999999995,0.31304460001410916
Top-1,ArabicDigit,100,881,1,0.16,0.17,0.010000000000000009,0.31726009998237714
Top-1,ArabicDigit,100,593,2,0.16,0.14,0.01999999999999999,0.33328609995078295
Top-1,ArabicDigit,100,435,3,0.16,0.16,0.0,0.3198421000270173
Top-1,ArabicDigit,100,772,4,0.16,0.16,0.0,0.3280959000112489
Top-1,ArabicDigit,100,958,5,0.16,0.16,0.0,0.31475329998647794
Top-1,ArabicDigit,100,295,6,0.16,0.16,0.0,0.32571120001375675
Top-1,ArabicDigit,100,403,7,0.16,0.16,0.0,0.31867490004515275
Top-1,ArabicDigit,100,375,8,0.16,0.16,0.0,0.31888289999915287
Top-1,ArabicDigit,100,37,9,0.16,0.15,0.010000000000000009,0.3193384999758564
Top-1,ArabicDigit,100,651,10,0.16,0.16,0.0,0.31188439996913075
Top-1,ArabicDigit,100,963,1,0.21,0.22,0.010000000000000009,0.3130812000017613
Top-1,ArabicDigit,100,459,2,0.21,0.2,0.009999999999999981,0.30926010000985116
Top-1,ArabicDigit,100,396,3,0.21,0.21,0.0,0.30709190003108233
Top-1,ArabicDigit,100,392,4,0.21,0.21,0.0,0.31145509995985776
Top-1,ArabicDigit,100,615,5,0.21,0.21,0.0,0.314602600003127
Top-1,ArabicDigit,100,217,6,0.21,0.21,0.0,0.3095039000036195
Top-1,ArabicDigit,100,810,7,0.21,0.23,0.020000000000000018,0.3135018000029959
Top-1,ArabicDigit,100,695,8,0.21,0.22,0.010000000000000009,0.31093600002350286
Top-1,ArabicDigit,100,166,9,0.21,0.2,0.009999999999999981,0.3096149999764748
Top-1,ArabicDigit,100,78,10,0.21,0.21,0.0,0.3097499000141397
Top-1,ArabicDigit,100,711,1,0.26,0.25,0.010000000000000009,0.31600980000803247
Top-1,ArabicDigit,100,998,2,0.26,0.28,0.020000000000000018,0.3082501000026241
Top-1,ArabicDigit,100,247,3,0.26,0.26,0.0,0.3075310999993235
Top-1,ArabicDigit,100,43,4,0.26,0.25,0.010000000000000009,0.3097598999738693
Top-1,ArabicDigit,100,443,5,0.26,0.25,0.010000000000000009,0.3156769000343047
Top-1,ArabicDigit,100,198,6,0.26,0.28,0.020000000000000018,0.31136379996314645
Top-1,ArabicDigit,100,500,7,0.26,0.25,0.010000000000000009,0.32615089998580515
Top-1,ArabicDigit,100,414,8,0.26,0.27,0.010000000000000009,0.31787120003718883
Top-1,ArabicDigit,100,233,9,0.26,0.25,0.010000000000000009,0.31236829998670146
Top-1,ArabicDigit,100,175,10,0.26,0.25,0.010000000000000009,0.3097334000049159
Top-1,ArabicDigit,100,255,1,0.32,0.33,0.010000000000000009,0.3119404999888502
Top-1,ArabicDigit,100,429,2,0.32,0.31,0.010000000000000009,0.31107100000372157
Top-1,ArabicDigit,100,269,3,0.32,0.31,0.010000000000000009,0.3113553000148386
Top-1,ArabicDigit,100,214,4,0.32,0.33,0.010000000000000009,0.31246380001539364
Top-1,ArabicDigit,100,984,5,0.32,0.32,0.0,0.3111650999635458
Top-1,ArabicDigit,100,309,6,0.32,0.31,0.010000000000000009,0.30986109998775646
Top-1,ArabicDigit,100,265,7,0.32,0.32,0.0,0.30717949999962
Top-1,ArabicDigit,100,2,8,0.32,0.33,0.010000000000000009,0.3082177999895066
Top-1,ArabicDigit,100,807,9,0.32,0.32,0.0,0.3125422999728471
Top-1,ArabicDigit,100,277,10,0.32,0.34,0.020000000000000018,0.3081302000209689
Top-1,ArabicDigit,100,109,1,0.37,0.37,0.0,0.32148589997086674
Top-1,ArabicDigit,100,514,2,0.37,0.36,0.010000000000000009,0.3609969000099227
Top-1,ArabicDigit,100,534,3,0.37,0.39,0.020000000000000018,0.30730169999878854
Top-1,ArabicDigit,100,491,4,0.37,0.39,0.020000000000000018,0.31429760000901297
Top-1,ArabicDigit,100,473,5,0.37,0.35000000000000003,0.019999999999999962,0.3142303000204265
Top-1,ArabicDigit,100,734,6,0.37,0.37,0.0,0.3087623000028543
Top-1,ArabicDigit,100,147,7,0.37,0.36,0.010000000000000009,0.3125771999475546
Top-1,ArabicDigit,100,727,8,0.37,0.38,0.010000000000000009,0.3225062999990769
Top-1,ArabicDigit,100,530,9,0.37,0.36,0.010000000000000009,0.31559650000417605
Top-1,ArabicDigit,100,116,10,0.37,0.35000000000000003,0.019999999999999962,0.31035810004686937
Top-1,ArabicDigit,100,242,1,0.42,0.41000000000000003,0.009999999999999953,0.30893090000608936
Top-1,ArabicDigit,100,9,2,0.42,0.42,0.0,0.31322449998697266
Top-1,ArabicDigit,100,486,3,0.42,0.43,0.010000000000000009,0.3156123000080697
Top-1,ArabicDigit,100,524,4,0.42,0.41000000000000003,0.009999999999999953,0.3113850000081584
Top-1,ArabicDigit,100,321,5,0.42,0.42,0.0,0.3160595999797806
Top-1,ArabicDigit,100,419,6,0.42,0.41000000000000003,0.009999999999999953,0.31264589994680136
Top-1,ArabicDigit,100,724,7,0.42,0.42,0.0,0.31266280001727864
Top-1,ArabicDigit,100,368,8,0.42,0.39,0.02999999999999997,0.3123423000215553
Top-1,ArabicDigit,100,547,9,0.42,0.41000000000000003,0.009999999999999953,0.3160265000187792
Top-1,ArabicDigit,100,996,10,0.42,0.42,0.0,0.31197410001186654
Top-1,ArabicDigit,100,334,1,0.47,0.45,0.019999999999999962,0.3079501999891363
Top-1,ArabicDigit,100,485,2,0.47,0.47000000000000003,5.551115123125783e-17,0.31219189998228103
Top-1,ArabicDigit,100,151,3,0.47,0.48,0.010000000000000009,0.3150277000386268
Top-1,ArabicDigit,100,618,4,0.47,0.49,0.020000000000000018,0.3110820999718271
Top-1,ArabicDigit,100,374,5,0.47,0.47000000000000003,5.551115123125783e-17,0.3087492000195198
Top-1,ArabicDigit,100,331,6,0.47,0.45,0.019999999999999962,0.3214538999600336
Top-1,ArabicDigit,100,770,7,0.47,0.49,0.020000000000000018,0.32395270001143217
Top-1,ArabicDigit,100,781,8,0.47,0.47000000000000003,5.551115123125783e-17,0.331222600012552
Top-1,ArabicDigit,100,357,9,0.47,0.48,0.010000000000000009,0.33201929996721447
Top-1,ArabicDigit,100,763,10,0.47,0.49,0.020000000000000018,0.32586989999981597
Top-1,ArabicDigit,100,934,1,0.53,0.56,0.030000000000000027,0.3140786000294611
Top-1,ArabicDigit,100,802,2,0.53,0.54,0.010000000000000009,0.3314981000148691
Top-1,ArabicDigit,100,745,3,0.53,0.53,0.0,0.3159780999994837
Top-1,ArabicDigit,100,246,4,0.53,0.53,0.0,0.35549480002373457
Top-1,ArabicDigit,100,472,5,0.53,0.53,0.0,0.3269545999937691
Top-1,ArabicDigit,100,250,6,0.53,0.54,0.010000000000000009,0.38084100000560284
Top-1,ArabicDigit,100,316,7,0.53,0.53,0.0,0.3469737999839708
Top-1,ArabicDigit,100,329,8,0.53,0.54,0.010000000000000009,0.37191190000157803
Top-1,ArabicDigit,100,11,9,0.53,0.52,0.010000000000000009,0.39991949999239296
Top-1,ArabicDigit,100,79,10,0.53,0.52,0.010000000000000009,0.38341850001597777
Top-1,ArabicDigit,100,790,1,0.58,0.58,0.0,0.3257749000331387
Top-1,ArabicDigit,100,539,2,0.58,0.58,0.0,0.3224937000195496
Top-1,ArabicDigit,100,251,3,0.58,0.5700000000000001,0.009999999999999898,0.3521310000214726
Top-1,ArabicDigit,100,792,4,0.58,0.59,0.010000000000000009,0.38073109998367727
Top-1,ArabicDigit,100,237,5,0.58,0.55,0.029999999999999916,0.32148589997086674
Top-1,ArabicDigit,100,239,6,0.58,0.5700000000000001,0.009999999999999898,0.31117359997006133
Top-1,ArabicDigit,100,141,7,0.58,0.59,0.010000000000000009,0.34268930001417175
Top-1,ArabicDigit,100,476,8,0.58,0.5700000000000001,0.009999999999999898,0.35870610002893955
Top-1,ArabicDigit,100,753,9,0.58,0.58,0.0,0.32772270002169535
Top-1,ArabicDigit,100,939,10,0.58,0.56,0.019999999999999907,0.3239303000154905
Top-1,ArabicDigit,100,723,1,0.63,0.65,0.020000000000000018,0.362189200008288
Top-1,ArabicDigit,100,383,2,0.63,0.63,0.0,0.3430080999969505
Top-1,ArabicDigit,100,731,3,0.63,0.63,0.0,0.37245749996509403
Top-1,ArabicDigit,100,516,4,0.63,0.6,0.030000000000000027,0.3545249000308104
Top-1,ArabicDigit,100,965,5,0.63,0.66,0.030000000000000027,0.328847799974028
Top-1,ArabicDigit,100,690,6,0.63,0.63,0.0,0.3275250000297092
Top-1,ArabicDigit,100,913,7,0.63,0.61,0.020000000000000018,0.35119330004090443
Top-1,ArabicDigit,100,891,8,0.63,0.62,0.010000000000000009,0.33945159998256713
Top-1,ArabicDigit,100,208,9,0.63,0.64,0.010000000000000009,0.34468949999427423
Top-1,ArabicDigit,100,882,10,0.63,0.61,0.020000000000000018,0.34386830002767965
Top-1,ArabicDigit,100,102,1,0.68,0.67,0.010000000000000009,0.3370514999842271
Top-1,ArabicDigit,100,263,2,0.68,0.6900000000000001,0.010000000000000009,0.33361860003788024
Top-1,ArabicDigit,100,412,3,0.68,0.66,0.020000000000000018,0.3251005000201985
Top-1,ArabicDigit,100,308,4,0.68,0.67,0.010000000000000009,0.3258110999595374
Top-1,ArabicDigit,100,565,5,0.68,0.67,0.010000000000000009,0.3151643999735825
Top-1,ArabicDigit,100,145,6,0.68,0.6900000000000001,0.010000000000000009,0.3178621000261046
Top-1,ArabicDigit,100,285,7,0.68,0.6900000000000001,0.010000000000000009,0.32884969998849556
Top-1,ArabicDigit,100,780,8,0.68,0.7000000000000001,0.020000000000000018,0.3155693000298925
Top-1,ArabicDigit,100,24,9,0.68,0.68,0.0,0.3382866000174545
Top-1,ArabicDigit,100,135,10,0.68,0.7000000000000001,0.020000000000000018,0.32763620000332594
Top-1,ArabicDigit,100,788,1,0.74,0.73,0.010000000000000009,0.34844889998203143
Top-1,ArabicDigit,100,545,2,0.74,0.74,0.0,0.3250817999942228
Top-1,ArabicDigit,100,360,3,0.74,0.75,0.010000000000000009,0.3446841000113636
Top-1,ArabicDigit,100,20,4,0.74,0.74,0.0,0.30892909999238327
Top-1,ArabicDigit,100,101,5,0.74,0.74,0.0,0.3276849000249058
Top-1,ArabicDigit,100,617,6,0.74,0.74,0.0,0.32554230000823736
Top-1,ArabicDigit,100,982,7,0.74,0.74,0.0,0.3148957999655977
Top-1,ArabicDigit,100,276,8,0.74,0.74,0.0,0.31764050002675503
Top-1,ArabicDigit,100,684,9,0.74,0.75,0.010000000000000009,0.34673460002522916
Top-1,ArabicDigit,100,312,10,0.74,0.73,0.010000000000000009,0.36605539999436587
Top-1,ArabicDigit,100,512,1,0.79,0.79,0.0,0.3766858000308275
Top-1,ArabicDigit,100,804,2,0.79,0.8,0.010000000000000009,0.30691629997454584
Top-1,ArabicDigit,100,762,3,0.79,0.78,0.010000000000000009,0.31155399995623156
Top-1,ArabicDigit,100,865,4,0.79,0.77,0.020000000000000018,0.32064460002584383
Top-1,ArabicDigit,100,220,5,0.79,0.78,0.010000000000000009,0.3179140000138432
Top-1,ArabicDigit,100,748,6,0.79,0.8,0.010000000000000009,0.32440839998889714
Top-1,ArabicDigit,100,746,7,0.79,0.8,0.010000000000000009,0.3277447000145912
Top-1,ArabicDigit,100,995,8,0.79,0.8,0.010000000000000009,0.31710479996399954
Top-1,ArabicDigit,100,892,9,0.79,0.8,0.010000000000000009,0.3133909000316635
Top-1,ArabicDigit,100,381,10,0.79,0.8,0.010000000000000009,0.3081901000114158
Top-1,ArabicDigit,100,972,1,0.84,0.85,0.010000000000000009,0.314951199979987
Top-1,ArabicDigit,100,850,2,0.84,0.85,0.010000000000000009,0.31081819999963045
Top-1,ArabicDigit,100,577,3,0.84,0.84,0.0,0.31490619998658076
Top-1,ArabicDigit,100,201,4,0.84,0.8200000000000001,0.019999999999999907,0.3100152999977581
Top-1,ArabicDigit,100,238,5,0.84,0.84,0.0,0.3134724000119604
Top-1,ArabicDigit,100,663,6,0.84,0.84,0.0,0.3092049999977462
Top-1,ArabicDigit,100,703,7,0.84,0.85,0.010000000000000009,0.30947429995285347
Top-1,ArabicDigit,100,647,8,0.84,0.84,0.0,0.3088135999860242
Top-1,ArabicDigit,100,964,9,0.84,0.8300000000000001,0.009999999999999898,0.31190579995745793
Top-1,ArabicDigit,100,744,10,0.84,0.85,0.010000000000000009,0.31516440003179014
Top-1,ArabicDigit,100,25,1,0.89,0.89,0.0,0.31368889997247607
Top-1,ArabicDigit,100,38,2,0.89,0.89,0.0,0.31352899997727945
Top-1,ArabicDigit,100,871,3,0.89,0.87,0.020000000000000018,0.3113646000274457
Top-1,ArabicDigit,100,706,4,0.89,0.89,0.0,0.3088442999869585
Top-1,ArabicDigit,100,33,5,0.89,0.88,0.010000000000000009,0.30786490003811195
Top-1,ArabicDigit,100,229,6,0.89,0.88,0.010000000000000009,0.3144351000082679
Top-1,ArabicDigit,100,431,7,0.89,0.9,0.010000000000000009,0.31418390001636
Top-1,ArabicDigit,100,920,8,0.89,0.88,0.010000000000000009,0.3141366000054404
Top-1,ArabicDigit,100,751,9,0.89,0.88,0.010000000000000009,0.3166601999546401
Top-1,ArabicDigit,100,994,10,0.89,0.9,0.010000000000000009,0.3120916999760084
Top-1,ArabicDigit,100,568,1,0.95,0.96,0.010000000000000009,0.3129155999631621
Top-1,ArabicDigit,100,960,2,0.95,0.9400000000000001,0.009999999999999898,0.30958819994702935
Top-1,ArabicDigit,100,356,3,0.95,0.9500000000000001,1.1102230246251565e-16,0.3126728999777697
Top-1,ArabicDigit,100,898,4,0.95,0.9500000000000001,1.1102230246251565e-16,0.3130820000078529
Top-1,ArabicDigit,100,590,5,0.95,0.9500000000000001,1.1102230246251565e-16,0.3147940000053495
Top-1,ArabicDigit,100,335,6,0.95,0.9400000000000001,0.009999999999999898,0.3104679999523796
Top-1,ArabicDigit,100,799,7,0.95,0.9500000000000001,1.1102230246251565e-16,0.3156913000275381
Top-1,ArabicDigit,100,330,8,0.95,0.96,0.010000000000000009,0.30930279998574406
Top-1,ArabicDigit,100,12,9,0.95,0.92,0.029999999999999916,0.31742710003163666
Top-1,ArabicDigit,100,829,10,0.95,0.9400000000000001,0.009999999999999898,0.3125488000223413
Top-1,ArabicDigit,100,754,1,1.0,1.0,0.0,0.31057099997997284
Top-1,ArabicDigit,100,742,2,1.0,1.0,0.0,0.3100424000294879
Top-1,ArabicDigit,100,820,3,1.0,1.0,0.0,0.31276560004334897
Top-1,ArabicDigit,100,344,4,1.0,1.0,0.0,0.3084810000145808
Top-1,ArabicDigit,100,928,5,1.0,1.0,0.0,0.3114532000035979
Top-1,ArabicDigit,100,554,6,1.0,1.0,0.0,0.3150717999669723
Top-1,ArabicDigit,100,379,7,1.0,1.0,0.0,0.31182990001980215
Top-1,ArabicDigit,100,348,8,1.0,1.0,0.0,0.31177149998256937
Top-1,ArabicDigit,100,840,9,1.0,1.0,0.0,0.3165949999820441
Top-1,ArabicDigit,100,114,10,1.0,1.0,0.0,0.31866659998195246
Top-1,BNG,100,623,1,0.0,0.0,0.0,0.0002361999941058457
Top-1,BNG,100,243,2,0.0,0.0,0.0,0.0002592999953776598
Top-1,BNG,100,18,3,0.0,0.0,0.0,0.00025150005239993334
Top-1,BNG,100,549,4,0.0,0.0,0.0,0.00027139997109770775
Top-1,BNG,100,447,5,0.0,0.0,0.0,0.00023750000400468707
Top-1,BNG,100,954,6,0.0,0.0,0.0,0.00027060002321377397
Top-1,BNG,100,562,7,0.0,0.020833333333333336,0.020833333333333336,0.0002445999998599291
Top-1,BNG,100,739,8,0.0,0.0,0.0,0.00023750000400468707
Top-1,BNG,100,84,9,0.0,0.0,0.0,0.0002440999960526824
Top-1,BNG,100,51,10,0.0,0.0,0.0,0.0002576999831944704
Top-1,BNG,100,949,1,0.05,0.052083333333333336,0.002083333333333333,0.0002514999941922724
Top-1,BNG,100,144,2,0.05,0.052083333333333336,0.002083333333333333,0.00033680000342428684
Top-1,BNG,100,940,3,0.05,0.052083333333333336,0.002083333333333333,0.0002519999979995191
Top-1,BNG,100,575,4,0.05,0.041666666666666664,0.008333333333333338,0.00024309998843818903
Top-1,BNG,100,304,5,0.05,0.03125000000000001,0.018749999999999996,0.0002348999842070043
Top-1,BNG,100,462,6,0.05,0.03125000000000001,0.018749999999999996,0.00027139997109770775
Top-1,BNG,100,296,7,0.05,0.041666666666666664,0.008333333333333338,0.0002180000301450491
Top-1,BNG,100,22,8,0.05,0.03125000000000001,0.018749999999999996,0.0002470000181347132
Top-1,BNG,100,17,9,0.05,0.052083333333333336,0.002083333333333333,0.00120449997484684
Top-1,BNG,100,317,10,0.05,0.0625,0.012499999999999997,0.0003990999539382756
Top-1,BNG,100,917,1,0.11,0.09375,0.01625,0.001614699955098331
