quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
ACC,winetype,100,0.37,0.36,0.026000000000000002,0.00025460000324528664
ACC,winetype,100,0.42,0.43,0.012,0.00025299999106209725
ACC,winetype,100,0.47,0.46,0.014000000000000002,0.0002555000100983307
ACC,winetype,100,0.53,0.54,0.015000000000000003,0.00025129999266937375
ACC,winetype,100,0.58,0.58,0.015000000000000003,0.0002548000047681853
ACC,winetype,100,0.63,0.65,0.015,0.0002525000018067658
ACC,winetype,100,0.68,0.69,0.005,0.0002514000079827383
ACC,winetype,100,0.74,0.74,0.009999999999999998,0.0002531999925849959
ACC,winetype,100,0.79,0.8,0.011,0.0002538999979151413
ACC,winetype,100,0.84,0.84,0.009,0.0002536999963922426
ACC,winetype,100,0.89,0.9,0.004,0.00025680000544525683
ACC,winetype,100,0.95,0.97,0.004,0.0002570000069681555
ACC,winetype,100,1.0,0.98,0.005,0.0002538999979151413
CC,AedesQuinx,100,0.0,0.03,0.197,5.199995939619839e-06
CC,AedesQuinx,100,0.05,0.05,0.19,5.100002454128116e-06
CC,AedesQuinx,100,0.11,0.08,0.16100000000000003,5.199995939619839e-06
CC,AedesQuinx,100,0.16,0.08,0.133,5.100002454128116e-06
CC,AedesQuinx,100,0.21,0.1,0.11300000000000002,5.199995939619839e-06
CC,AedesQuinx,100,0.26,0.19,0.095,5.100002454128116e-06
CC,AedesQuinx,100,0.32,0.29,0.07400000000000001,5.199995939619839e-06
CC,AedesQuinx,100,0.37,0.25,0.05700000000000001,5.099995178170502e-06
CC,AedesQuinx,100,0.42,0.37,0.038,5.199995939619839e-06
CC,AedesQuinx,100,0.47,0.32,0.031999999999999994,5.399997462518513e-06
CC,AedesQuinx,100,0.53,0.52,0.022000000000000002,5.199995939619839e-06
CC,AedesQuinx,100,0.58,0.51,0.052000000000000005,5.000001692678779e-06
CC,AedesQuinx,100,0.63,0.73,0.041,4.999994416721165e-06
CC,AedesQuinx,100,0.68,0.68,0.05900000000000001,5.100002454128116e-06
CC,AedesQuinx,100,0.74,0.7,0.076,5.000001692678779e-06
CC,AedesQuinx,100,0.79,0.78,0.098,5.099995178170502e-06
CC,AedesQuinx,100,0.84,0.86,0.10800000000000001,4.999994416721165e-06
CC,AedesQuinx,100,0.89,0.9,0.11400000000000002,5.100002454128116e-06
CC,AedesQuinx,100,0.95,0.92,0.16699999999999998,5.199995939619839e-06
CC,AedesQuinx,100,1.0,1.0,0.14999999999999997,5.200003215577453e-06
CC,AedesSex,100,0.0,0.01,0.019,5.199995939619839e-06
CC,AedesSex,100,0.05,0.07,0.005,5.200003215577453e-06
CC,AedesSex,100,0.11,0.11,0.015,5.199995939619839e-06
CC,AedesSex,100,0.16,0.18,0.016000000000000004,5.100002454128116e-06
CC,AedesSex,100,0.21,0.21,0.009999999999999998,5.000001692678779e-06
CC,AedesSex,100,0.26,0.26,0.008,5.000001692678779e-06
CC,AedesSex,100,0.32,0.3,0.009,5.100002454128116e-06
CC,AedesSex,100,0.37,0.36,0.008,4.900000931229442e-06
CC,AedesSex,100,0.42,0.44,0.013000000000000001,4.900000931229442e-06
CC,AedesSex,100,0.47,0.47,0.01,4.799992893822491e-06
CC,AedesSex,100,0.53,0.53,0.019,5.099995178170502e-06
CC,AedesSex,100,0.58,0.54,0.013999999999999999,5.199995939619839e-06
CC,AedesSex,100,0.63,0.62,0.021,4.999994416721165e-06
CC,AedesSex,100,0.68,0.69,0.013000000000000001,5.000001692678779e-06
CC,AedesSex,100,0.74,0.74,0.012,4.900000931229442e-06
CC,AedesSex,100,0.79,0.79,0.015000000000000003,5.000001692678779e-06
CC,AedesSex,100,0.84,0.84,0.027999999999999997,5.099995178170502e-06
CC,AedesSex,100,0.89,0.88,0.023,5.199995939619839e-06
CC,AedesSex,100,0.95,0.96,0.023,5.100002454128116e-06
CC,AedesSex,100,1.0,1.0,0.031000000000000007,5.199995939619839e-06
CC,ArabicDigit,100,0.0,0.01,0.023,5.100002454128116e-06
CC,ArabicDigit,100,0.05,0.03,0.012,5.099995178170502e-06
CC,ArabicDigit,100,0.11,0.1,0.015000000000000003,4.999994416721165e-06
CC,ArabicDigit,100,0.16,0.15,0.012,5.000001692678779e-06
CC,ArabicDigit,100,0.21,0.21,0.011,4.900000931229442e-06
CC,ArabicDigit,100,0.26,0.26,0.008,4.900000931229442e-06
CC,ArabicDigit,100,0.32,0.31,0.008,5.099995178170502e-06
CC,ArabicDigit,100,0.37,0.36,0.008,5.099995178170502e-06
CC,ArabicDigit,100,0.42,0.43,0.004,4.999994416721165e-06
CC,ArabicDigit,100,0.47,0.47,0.011,5.000001692678779e-06
CC,ArabicDigit,100,0.53,0.53,0.004,4.800000169780105e-06
CC,ArabicDigit,100,0.58,0.58,0.009,5.000001692678779e-06
CC,ArabicDigit,100,0.63,0.62,0.007999999999999998,4.900000931229442e-06
CC,ArabicDigit,100,0.68,0.66,0.01,5.000001692678779e-06
CC,ArabicDigit,100,0.74,0.74,0.006999999999999999,4.900000931229442e-06
CC,ArabicDigit,100,0.79,0.77,0.005,5.000001692678779e-06
CC,ArabicDigit,100,0.84,0.84,0.016000000000000004,5.199995939619839e-06
CC,ArabicDigit,100,0.89,0.88,0.018,4.999994416721165e-06
CC,ArabicDigit,100,0.95,0.97,0.015000000000000003,4.900000931229442e-06
CC,ArabicDigit,100,1.0,1.0,0.012,5.100002454128116e-06
CC,BNG,100,0.0,0.01,0.012,5.299996701069176e-06
CC,BNG,100,0.05,0.05,0.023,5.299996701069176e-06
CC,BNG,100,0.11,0.13,0.013000000000000001,5.199995939619839e-06
CC,BNG,100,0.16,0.15,0.012,5.099995178170502e-06
CC,BNG,100,0.21,0.21,0.009,5.100002454128116e-06
CC,BNG,100,0.26,0.24,0.006,5.299996701069176e-06
CC,BNG,100,0.32,0.31,0.011,5.200003215577453e-06
CC,BNG,100,0.37,0.36,0.011,5.299996701069176e-06
CC,BNG,100,0.42,0.42,0.016000000000000004,5.200003215577453e-06
CC,BNG,100,0.47,0.48,0.013000000000000001,5.199995939619839e-06
CC,BNG,100,0.53,0.53,0.015000000000000003,5.000001692678779e-06
CC,BNG,100,0.58,0.59,0.017000000000000005,5.200003215577453e-06
CC,BNG,100,0.63,0.61,0.013000000000000001,5.299996701069176e-06
CC,BNG,100,0.68,0.69,0.026000000000000002,5.200003215577453e-06
CC,BNG,100,0.74,0.75,0.012,5.199995939619839e-06
CC,BNG,100,0.79,0.8,0.023,5.199995939619839e-06
CC,BNG,100,0.84,0.86,0.020999999999999998,5.199995939619839e-06
CC,BNG,100,0.89,0.89,0.026000000000000002,5.100002454128116e-06
CC,BNG,100,0.95,0.95,0.024,5.299996701069176e-06
CC,BNG,100,1.0,1.0,0.027000000000000003,5.199995939619839e-06
CC,HTRU,100,0.0,0.0,0.269,5.30000397702679e-06
CC,HTRU,100,0.05,0.05,0.22699999999999995,5.299996701069176e-06
CC,HTRU,100,0.11,0.1,0.23399999999999999,5.30000397702679e-06
CC,HTRU,100,0.16,0.11,0.197,5.299996701069176e-06
CC,HTRU,100,0.21,0.21,0.20099999999999998,5.400004738476127e-06
CC,HTRU,100,0.26,0.3,0.193,5.30000397702679e-06
CC,HTRU,100,0.32,0.3,0.184,5.199995939619839e-06
CC,HTRU,100,0.37,0.37,0.136,5.399997462518513e-06
CC,HTRU,100,0.42,0.37,0.153,5.100002454128116e-06
CC,HTRU,100,0.47,0.42,0.11100000000000002,5.399997462518513e-06
CC,HTRU,100,0.53,0.5,0.11000000000000001,5.299996701069176e-06
CC,HTRU,100,0.58,0.56,0.10400000000000001,5.399997462518513e-06
CC,HTRU,100,0.63,0.65,0.095,5.30000397702679e-06
CC,HTRU,100,0.68,0.69,0.08499999999999999,5.199995939619839e-06
CC,HTRU,100,0.74,0.71,0.05,5.399997462518513e-06
CC,HTRU,100,0.79,0.83,0.053000000000000005,5.299996701069176e-06
CC,HTRU,100,0.84,0.87,0.034,5.399997462518513e-06
CC,HTRU,100,0.89,0.88,0.021,5.299996701069176e-06
CC,HTRU,100,0.95,0.95,0.012,5.199995939619839e-06
CC,HTRU,100,1.0,0.96,0.008,5.400004738476127e-06
CC,anuranCalls,100,0.0,0.0,0.08299999999999999,5.199995939619839e-06
CC,anuranCalls,100,0.05,0.03,0.10500000000000001,5.099995178170502e-06
CC,anuranCalls,100,0.11,0.11,0.087,4.900000931229442e-06
CC,anuranCalls,100,0.16,0.18,0.063,4.900000931229442e-06
CC,anuranCalls,100,0.21,0.2,0.08299999999999999,5.100002454128116e-06
CC,anuranCalls,100,0.26,0.25,0.06100000000000001,5.000001692678779e-06
CC,anuranCalls,100,0.32,0.3,0.051000000000000004,5.099995178170502e-06
CC,anuranCalls,100,0.37,0.39,0.053000000000000005,5.199995939619839e-06
CC,anuranCalls,100,0.42,0.43,0.044,5.000001692678779e-06
CC,anuranCalls,100,0.47,0.49,0.049,5.000001692678779e-06
CC,anuranCalls,100,0.53,0.55,0.027000000000000003,5.199995939619839e-06
CC,anuranCalls,100,0.58,0.57,0.030000000000000006,4.999994416721165e-06
CC,anuranCalls,100,0.63,0.65,0.022,4.900000931229442e-06
CC,anuranCalls,100,0.68,0.67,0.017,4.900000931229442e-06
CC,anuranCalls,100,0.74,0.76,0.008,4.899993655271828e-06
CC,anuranCalls,100,0.79,0.77,0.015,5.100002454128116e-06
CC,anuranCalls,100,0.84,0.85,0.009,5.000001692678779e-06
CC,anuranCalls,100,0.89,0.85,0.015,5.000001692678779e-06
CC,anuranCalls,100,0.95,0.95,0.026000000000000002,5.000001692678779e-06
CC,anuranCalls,100,1.0,1.0,0.03,5.100002454128116e-06
CC,click-prediction,100,0.0,0.0,1.0,5.299996701069176e-06
CC,click-prediction,100,0.05,0.0,0.9499999999999998,5.49999822396785e-06
CC,click-prediction,100,0.11,0.05,0.89,5.100002454128116e-06
CC,click-prediction,100,0.16,0.0,0.8400000000000001,5.299996701069176e-06
CC,click-prediction,100,0.21,0.38,0.79,5.200003215577453e-06
CC,click-prediction,100,0.26,0.38,0.74,5.200003215577453e-06
CC,click-prediction,100,0.32,0.0,0.6799999999999999,5.400004738476127e-06
CC,click-prediction,100,0.37,0.57,0.63,5.399997462518513e-06
CC,click-prediction,100,0.42,0.48,0.58,5.299996701069176e-06
CC,click-prediction,100,0.47,0.33,0.53,5.30000397702679e-06
CC,click-prediction,100,0.53,0.9,0.4699999999999999,5.199995939619839e-06
CC,click-prediction,100,0.58,0.81,0.42000000000000004,5.399997462518513e-06
CC,click-prediction,100,0.63,0.86,0.37,5.299996701069176e-06
CC,click-prediction,100,0.68,0.62,0.31999999999999995,5.299996701069176e-06
CC,click-prediction,100,0.74,0.71,0.25999999999999995,5.299996701069176e-06
CC,click-prediction,100,0.79,0.86,0.21000000000000002,5.200003215577453e-06
CC,click-prediction,100,0.84,1.0,0.15999999999999998,5.299996701069176e-06
CC,click-prediction,100,0.89,1.0,0.11000000000000001,5.399997462518513e-06
CC,click-prediction,100,0.95,0.62,0.05,5.399997462518513e-06
CC,click-prediction,100,1.0,0.86,0.0,5.100002454128116e-06
CC,cmc,100,0.0,0.21,0.578,5.200003215577453e-06
CC,cmc,100,0.05,0.07,0.512,5.399997462518513e-06
CC,cmc,100,0.11,0.1,0.504,5.299996701069176e-06
CC,cmc,100,0.16,0.17,0.45000000000000007,5.299996701069176e-06
CC,cmc,100,0.21,0.21,0.40099999999999997,5.299996701069176e-06
CC,cmc,100,0.26,0.28,0.361,5.299996701069176e-06
CC,cmc,100,0.32,0.45,0.353,5.100002454128116e-06
CC,cmc,100,0.37,0.41,0.28700000000000003,5.399997462518513e-06
CC,cmc,100,0.42,0.55,0.265,5.399997462518513e-06
CC,cmc,100,0.47,0.72,0.23200000000000004,5.399997462518513e-06
CC,cmc,100,0.53,0.34,0.15899999999999997,5.49999822396785e-06
CC,cmc,100,0.58,0.66,0.13899999999999998,5.49999822396785e-06
CC,cmc,100,0.63,0.69,0.096,5.200003215577453e-06
CC,cmc,100,0.68,0.97,0.073,5.299996701069176e-06
CC,cmc,100,0.74,0.93,0.045,5.100002454128116e-06
CC,cmc,100,0.79,0.79,0.025999999999999995,5.299996701069176e-06
CC,cmc,100,0.84,0.93,0.048999999999999995,5.199995939619839e-06
CC,cmc,100,0.89,1.0,0.076,5.30000397702679e-06
CC,cmc,100,0.95,1.0,0.11699999999999999,5.49999822396785e-06
CC,cmc,100,1.0,1.0,0.14,5.100002454128116e-06
CC,covtype_reduced,100,0.0,0.0,0.23500000000000001,5.100002454128116e-06
CC,covtype_reduced,100,0.05,0.16,0.186,5.30000397702679e-06
CC,covtype_reduced,100,0.11,0.04,0.16299999999999998,5.299996701069176e-06
CC,covtype_reduced,100,0.16,0.04,0.13399999999999998,5.200003215577453e-06
CC,covtype_reduced,100,0.21,0.16,0.14100000000000004,5.199995939619839e-06
CC,covtype_reduced,100,0.26,0.35,0.10700000000000001,5.199995939619839e-06
CC,covtype_reduced,100,0.32,0.31,0.085,5.199995939619839e-06
CC,covtype_reduced,100,0.37,0.39,0.06100000000000001,5.299996701069176e-06
CC,covtype_reduced,100,0.42,0.37,0.036,5.199995939619839e-06
CC,covtype_reduced,100,0.47,0.41,0.028000000000000004,5.200003215577453e-06
CC,covtype_reduced,100,0.53,0.55,0.05900000000000001,5.099995178170502e-06
CC,covtype_reduced,100,0.58,0.69,0.033,5.30000397702679e-06
CC,covtype_reduced,100,0.63,0.67,0.084,5.299996701069176e-06
CC,covtype_reduced,100,0.68,0.69,0.07699999999999999,5.30000397702679e-06
CC,covtype_reduced,100,0.74,0.65,0.123,5.299996701069176e-06
CC,covtype_reduced,100,0.79,0.86,0.135,5.200003215577453e-06
CC,covtype_reduced,100,0.84,0.8,0.181,5.299996701069176e-06
CC,covtype_reduced,100,0.89,0.86,0.193,5.200003215577453e-06
CC,covtype_reduced,100,0.95,0.82,0.244,5.399997462518513e-06
CC,covtype_reduced,100,1.0,1.0,0.24900000000000003,5.399997462518513e-06
CC,default_credit_card_clients,100,0.0,0.0,0.783,5.100002454128116e-06
CC,default_credit_card_clients,100,0.05,0.12,0.722,5.399997462518513e-06
CC,default_credit_card_clients,100,0.11,0.03,0.701,5.400004738476127e-06
CC,default_credit_card_clients,100,0.16,0.12,0.649,5.299996701069176e-06
CC,default_credit_card_clients,100,0.21,0.22,0.58,5.399997462518513e-06
CC,default_credit_card_clients,100,0.26,0.06,0.5700000000000001,5.399997462518513e-06
CC,default_credit_card_clients,100,0.32,0.09,0.5229999999999999,5.399997462518513e-06
CC,default_credit_card_clients,100,0.37,0.41,0.47400000000000003,5.399997462518513e-06
CC,default_credit_card_clients,100,0.42,0.47,0.43899999999999995,5.199995939619839e-06
CC,default_credit_card_clients,100,0.47,0.69,0.386,5.399997462518513e-06
CC,default_credit_card_clients,100,0.53,0.56,0.359,5.299996701069176e-06
CC,default_credit_card_clients,100,0.58,0.59,0.312,5.299996701069176e-06
CC,default_credit_card_clients,100,0.63,0.59,0.26200000000000007,5.30000397702679e-06
CC,default_credit_card_clients,100,0.68,0.87,0.219,5.400004738476127e-06
CC,default_credit_card_clients,100,0.74,0.62,0.186,5.299996701069176e-06
CC,default_credit_card_clients,100,0.79,0.69,0.13600000000000004,5.30000397702679e-06
CC,default_credit_card_clients,100,0.84,0.84,0.099,5.399997462518513e-06
CC,default_credit_card_clients,100,0.89,0.91,0.053000000000000005,5.30000397702679e-06
CC,default_credit_card_clients,100,0.95,0.94,0.028000000000000004,5.399997462518513e-06
CC,default_credit_card_clients,100,1.0,0.97,0.028000000000000004,5.399997462518513e-06
CC,eeg,100,0.0,0.0,0.001,5.100002454128116e-06
CC,eeg,100,0.05,0.15,0.05,5.200003215577453e-06
CC,eeg,100,0.11,0.0,0.10900000000000001,5.100002454128116e-06
CC,eeg,100,0.16,0.31,0.15999999999999998,5.200003215577453e-06
CC,eeg,100,0.21,0.0,0.209,5.199995939619839e-06
CC,eeg,100,0.26,0.23,0.25999999999999995,5.000001692678779e-06
CC,eeg,100,0.32,0.0,0.31899999999999995,5.000001692678779e-06
CC,eeg,100,0.37,0.85,0.37,5.000001692678779e-06
CC,eeg,100,0.42,0.69,0.41900000000000004,5.100002454128116e-06
CC,eeg,100,0.47,0.0,0.4699999999999999,5.299996701069176e-06
CC,eeg,100,0.53,0.15,0.53,5.199995939619839e-06
CC,eeg,100,0.58,0.31,0.58,5.099995178170502e-06
CC,eeg,100,0.63,0.0,0.63,5.100002454128116e-06
CC,eeg,100,0.68,0.69,0.6799999999999999,5.099995178170502e-06
CC,eeg,100,0.74,0.23,0.74,5.199995939619839e-06
CC,eeg,100,0.79,0.85,0.79,5.199995939619839e-06
CC,eeg,100,0.84,0.62,0.8400000000000001,5.099995178170502e-06
CC,eeg,100,0.89,0.92,0.89,5.099995178170502e-06
CC,eeg,100,0.95,1.0,0.9499999999999998,5.100002454128116e-06
CC,eeg,100,1.0,1.0,1.0,5.400004738476127e-06
CC,jm1-processed,100,0.0,0.1,0.9359999999999999,5.30000397702679e-06
CC,jm1-processed,100,0.05,0.1,0.8870000000000001,5.399997462518513e-06
CC,jm1-processed,100,0.11,0.07,0.8309999999999998,5.299996701069176e-06
CC,jm1-processed,100,0.16,0.0,0.781,5.30000397702679e-06
CC,jm1-processed,100,0.21,0.1,0.732,5.200003215577453e-06
CC,jm1-processed,100,0.26,0.14,0.6839999999999999,5.299996701069176e-06
CC,jm1-processed,100,0.32,0.21,0.6450000000000001,5.200003215577453e-06
CC,jm1-processed,100,0.37,0.17,0.586,5.100002454128116e-06
CC,jm1-processed,100,0.42,0.38,0.54,5.30000397702679e-06
CC,jm1-processed,100,0.47,0.45,0.499,5.299996701069176e-06
CC,jm1-processed,100,0.53,0.52,0.429,5.199995939619839e-06
CC,jm1-processed,100,0.58,0.48,0.388,5.299996701069176e-06
CC,jm1-processed,100,0.63,0.59,0.33699999999999997,5.199995939619839e-06
CC,jm1-processed,100,0.68,0.41,0.289,5.100002454128116e-06
CC,jm1-processed,100,0.74,0.45,0.227,5.400004738476127e-06
CC,jm1-processed,100,0.79,0.66,0.189,5.200003215577453e-06
CC,jm1-processed,100,0.84,0.86,0.133,5.299996701069176e-06
CC,jm1-processed,100,0.89,0.9,0.088,5.199995939619839e-06
CC,jm1-processed,100,0.95,1.0,0.028999999999999998,5.199995939619839e-06
CC,jm1-processed,100,1.0,0.76,0.013000000000000001,5.199995939619839e-06
CC,letter-recognition,100,0.0,0.05,0.9159999999999998,5.000001692678779e-06
CC,letter-recognition,100,0.05,0.08,0.8720000000000001,5.100002454128116e-06
CC,letter-recognition,100,0.11,0.11,0.8140000000000001,5.199995939619839e-06
CC,letter-recognition,100,0.16,0.11,0.767,5.199995939619839e-06
CC,letter-recognition,100,0.21,0.22,0.717,5.099995178170502e-06
CC,letter-recognition,100,0.26,0.11,0.666,5.200003215577453e-06
CC,letter-recognition,100,0.32,0.27,0.608,5.100002454128116e-06
CC,letter-recognition,100,0.37,0.51,0.5640000000000001,5.199995939619839e-06
CC,letter-recognition,100,0.42,0.41,0.5269999999999999,5.299996701069176e-06
CC,letter-recognition,100,0.47,0.22,0.46699999999999997,5.100002454128116e-06
CC,letter-recognition,100,0.53,0.59,0.40700000000000003,5.099995178170502e-06
CC,letter-recognition,100,0.58,0.51,0.368,5.199995939619839e-06
CC,letter-recognition,100,0.63,0.59,0.335,5.200003215577453e-06
CC,letter-recognition,100,0.68,0.78,0.274,5.099995178170502e-06
CC,letter-recognition,100,0.74,0.62,0.21700000000000003,5.200003215577453e-06
CC,letter-recognition,100,0.79,1.0,0.174,5.299996701069176e-06
CC,letter-recognition,100,0.84,1.0,0.13399999999999998,5.100002454128116e-06
CC,letter-recognition,100,0.89,0.89,0.08299999999999999,5.200003215577453e-06
CC,letter-recognition,100,0.95,1.0,0.024,5.299996701069176e-06
CC,letter-recognition,100,1.0,0.89,0.014000000000000002,5.200003215577453e-06
CC,magic,100,0.0,0.07,0.10200000000000001,5.000001692678779e-06
CC,magic,100,0.05,0.02,0.06699999999999999,4.900000931229442e-06
CC,magic,100,0.11,0.0,0.028000000000000004,4.999994416721165e-06
CC,magic,100,0.16,0.15,0.029000000000000005,4.900000931229442e-06
CC,magic,100,0.21,0.13,0.025,5.000001692678779e-06
CC,magic,100,0.26,0.22,0.05700000000000001,5.099995178170502e-06
CC,magic,100,0.32,0.26,0.054000000000000006,5.199995939619839e-06
CC,magic,100,0.37,0.37,0.077,5.100002454128116e-06
CC,magic,100,0.42,0.59,0.138,5.199995939619839e-06
CC,magic,100,0.47,0.44,0.16,5.000001692678779e-06
CC,magic,100,0.53,0.57,0.16899999999999998,5.100002454128116e-06
CC,magic,100,0.58,0.48,0.22200000000000003,5.000001692678779e-06
CC,magic,100,0.63,0.63,0.22500000000000003,5.199995939619839e-06
CC,magic,100,0.68,0.54,0.274,5.199995939619839e-06
CC,magic,100,0.74,0.74,0.28099999999999997,5.200003215577453e-06
CC,magic,100,0.79,0.81,0.30999999999999994,5.099995178170502e-06
CC,magic,100,0.84,0.91,0.32,5.000001692678779e-06
CC,magic,100,0.89,0.94,0.362,5.099995178170502e-06
CC,magic,100,0.95,0.72,0.372,5.100002454128116e-06
CC,magic,100,1.0,1.0,0.417,5.200003215577453e-06
CC,mozilla,100,0.0,0.0,0.11900000000000002,5.100002454128116e-06
CC,mozilla,100,0.05,0.03,0.11900000000000002,4.900000931229442e-06
CC,mozilla,100,0.11,0.06,0.088,4.900000931229442e-06
CC,mozilla,100,0.16,0.24,0.07899999999999999,4.900000931229442e-06
CC,mozilla,100,0.21,0.15,0.053000000000000005,5.199995939619839e-06
CC,mozilla,100,0.26,0.24,0.05800000000000001,5.099995178170502e-06
CC,mozilla,100,0.32,0.41,0.035,5.100002454128116e-06
CC,mozilla,100,0.37,0.4,0.023,5.299996701069176e-06
CC,mozilla,100,0.42,0.38,0.037,5.200003215577453e-06
CC,mozilla,100,0.47,0.51,0.031000000000000007,5.399997462518513e-06
CC,mozilla,100,0.53,0.54,0.05500000000000001,5.199995939619839e-06
CC,mozilla,100,0.58,0.54,0.07300000000000001,5.100002454128116e-06
CC,mozilla,100,0.63,0.66,0.096,5.100002454128116e-06
CC,mozilla,100,0.68,0.69,0.096,5.200003215577453e-06
CC,mozilla,100,0.74,0.78,0.11600000000000002,5.200003215577453e-06
CC,mozilla,100,0.79,0.75,0.14100000000000001,5.299996701069176e-06
CC,mozilla,100,0.84,0.85,0.12400000000000003,5.199995939619839e-06
CC,mozilla,100,0.89,0.94,0.16899999999999998,5.400004738476127e-06
CC,mozilla,100,0.95,0.9,0.179,5.199995939619839e-06
CC,mozilla,100,1.0,0.9,0.22599999999999998,5.200003215577453e-06
CC,namao,100,0.0,0.02,0.096,5.100002454128116e-06
CC,namao,100,0.05,0.11,0.086,5.100002454128116e-06
CC,namao,100,0.11,0.11,0.078,5.299996701069176e-06
CC,namao,100,0.16,0.15,0.097,5.200003215577453e-06
CC,namao,100,0.21,0.2,0.06200000000000001,5.299996701069176e-06
CC,namao,100,0.26,0.26,0.06300000000000001,5.100002454128116e-06
CC,namao,100,0.32,0.32,0.049,5.099995178170502e-06
CC,namao,100,0.37,0.38,0.044,5.200003215577453e-06
CC,namao,100,0.42,0.48,0.044000000000000004,5.200003215577453e-06
CC,namao,100,0.47,0.48,0.040999999999999995,5.100002454128116e-06
CC,namao,100,0.53,0.51,0.023,5.099995178170502e-06
CC,namao,100,0.58,0.53,0.019000000000000003,5.299996701069176e-06
CC,namao,100,0.63,0.67,0.025,5.199995939619839e-06
CC,namao,100,0.68,0.68,0.014000000000000002,5.199995939619839e-06
CC,namao,100,0.74,0.74,0.027999999999999997,5.200003215577453e-06
CC,namao,100,0.79,0.82,0.014000000000000002,5.199995939619839e-06
