,quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
139,PCC,AedesSex,100,0.63,0.62,0.018,0.0025816000052145682
140,SMM,AedesSex,100,0.63,0.62,0.009000000000000001,0.00012430000060703605
141,SORD,AedesSex,100,0.63,0.62,0.009,1.341404999999213
142,X,AedesSex,100,0.63,0.62,0.013000000000000001,0.00035879999632015824
143,ACC,AedesSex,100,0.68,0.69,0.020999999999999998,0.0002569999996921979
144,CC,AedesSex,100,0.68,0.69,0.013000000000000001,5.000001692678779e-06
145,DyS,AedesSex,100,0.68,0.69,0.014000000000000002,0.04793480000080308
146,HDy,AedesSex,100,0.68,0.69,0.018,0.21629509999911534
147,MAX,AedesSex,100,0.68,0.69,0.015000000000000003,0.00019189999875379726
148,MS,AedesSex,100,0.68,0.69,0.015000000000000003,0.024933799999416806
149,PACC,AedesSex,100,0.68,0.69,0.013000000000000001,0.002927000001363922
150,PCC,AedesSex,100,0.68,0.69,0.015000000000000003,0.0025790999934542924
151,SMM,AedesSex,100,0.68,0.69,0.013000000000000001,0.00012430000060703605
152,SORD,AedesSex,100,0.68,0.69,0.014000000000000002,1.3467046000005212
153,X,AedesSex,100,0.68,0.69,0.016,0.0003608999977586791
154,ACC,AedesSex,100,0.74,0.74,0.009999999999999998,0.0002569999996921979
155,CC,AedesSex,100,0.74,0.74,0.012,4.900000931229442e-06
156,DyS,AedesSex,100,0.74,0.74,0.01,0.04732249999506166
157,HDy,AedesSex,100,0.74,0.74,0.019,0.21445030000177212
158,MAX,AedesSex,100,0.74,0.74,0.003,0.00018959999579237774
159,MS,AedesSex,100,0.74,0.74,0.011,0.024863999999070074
160,PACC,AedesSex,100,0.74,0.74,0.008,0.0029313999984879047
161,PCC,AedesSex,100,0.74,0.74,0.016,0.0025616999992053024
162,SMM,AedesSex,100,0.74,0.74,0.011,0.0001238999975612387
163,SORD,AedesSex,100,0.74,0.74,0.011,1.3469648999962374
164,X,AedesSex,100,0.74,0.74,0.009000000000000001,0.0003684999974211678
165,ACC,AedesSex,100,0.79,0.79,0.011,0.0002572999947005883
166,CC,AedesSex,100,0.79,0.79,0.015000000000000003,5.000001692678779e-06
167,DyS,AedesSex,100,0.79,0.79,0.011,0.04796850000275299
168,HDy,AedesSex,100,0.79,0.79,0.017000000000000005,0.21640019999904325
169,MAX,AedesSex,100,0.79,0.79,0.011,0.0001889000050141476
170,MS,AedesSex,100,0.79,0.79,0.009,0.025115099997492507
171,PACC,AedesSex,100,0.79,0.79,0.007999999999999998,0.0029291999962879345
172,PCC,AedesSex,100,0.79,0.79,0.023,0.0025606999988667667
173,SMM,AedesSex,100,0.79,0.79,0.011,0.00012319999950705096
174,SORD,AedesSex,100,0.79,0.79,0.009,1.342324599994754
175,X,AedesSex,100,0.79,0.79,0.009,0.00036389999877428636
176,ACC,AedesSex,100,0.84,0.84,0.014000000000000002,0.0002562000008765608
177,CC,AedesSex,100,0.84,0.84,0.027999999999999997,5.099995178170502e-06
178,DyS,AedesSex,100,0.84,0.84,0.013000000000000001,0.04725730000063777
179,HDy,AedesSex,100,0.84,0.84,0.015,0.2132504000037443
180,MAX,AedesSex,100,0.84,0.84,0.019,0.0001852000059443526
181,MS,AedesSex,100,0.84,0.84,0.013000000000000001,0.024696799999219365
182,PACC,AedesSex,100,0.84,0.84,0.018000000000000002,0.0029172000067774206
183,PCC,AedesSex,100,0.84,0.84,0.04,0.0025502999997115694
184,SMM,AedesSex,100,0.84,0.84,0.013000000000000001,0.00012240000069141388
185,SORD,AedesSex,100,0.84,0.84,0.014000000000000002,1.3491639999992913
186,X,AedesSex,100,0.84,0.84,0.012,0.000356700002157595
187,ACC,AedesSex,100,0.89,0.88,0.007000000000000001,0.0002558000051067211
188,CC,AedesSex,100,0.89,0.88,0.023,5.199995939619839e-06
189,DyS,AedesSex,100,0.89,0.88,0.01,0.04768550000153482
190,HDy,AedesSex,100,0.89,0.88,0.023,0.2157124999939697
191,MAX,AedesSex,100,0.89,0.88,0.008,0.00018819999968400225
192,MS,AedesSex,100,0.89,0.88,0.01,0.024960900002042763
193,PACC,AedesSex,100,0.89,0.88,0.009999999999999998,0.002931800001533702
194,PCC,AedesSex,100,0.89,0.88,0.034999999999999996,0.002587299997685477
195,SMM,AedesSex,100,0.89,0.88,0.01,0.00012399999832268804
196,SORD,AedesSex,100,0.89,0.88,0.008,1.3504716999959783
197,X,AedesSex,100,0.89,0.88,0.008,0.0003595000016503036
198,ACC,AedesSex,100,0.95,0.96,0.009000000000000001,0.0002562000008765608
199,CC,AedesSex,100,0.95,0.96,0.023,5.100002454128116e-06
200,DyS,AedesSex,100,0.95,0.96,0.011,0.04819359999964945
201,HDy,AedesSex,100,0.95,0.96,0.018000000000000002,0.2153076000031433
202,MAX,AedesSex,100,0.95,0.96,0.009,0.0001897000038297847
203,MS,AedesSex,100,0.95,0.96,0.006,0.025063500004762318
204,PACC,AedesSex,100,0.95,0.96,0.017,0.002936100005172193
205,PCC,AedesSex,100,0.95,0.96,0.041999999999999996,0.0025815999979386106
206,SMM,AedesSex,100,0.95,0.96,0.009999999999999998,0.00012409999908413738
207,SORD,AedesSex,100,0.95,0.96,0.006,1.3480800000033923
208,X,AedesSex,100,0.95,0.96,0.007000000000000001,0.0003538999953889288
209,ACC,AedesSex,100,1.0,1.0,0.007000000000000001,0.0002565000031609088
210,CC,AedesSex,100,1.0,1.0,0.031000000000000007,5.199995939619839e-06
211,DyS,AedesSex,100,1.0,1.0,0.009,0.047925700004270766
212,HDy,AedesSex,100,1.0,1.0,0.002,0.21701220000250032
213,MAX,AedesSex,100,1.0,1.0,0.014000000000000002,0.00019069999689236283
214,MS,AedesSex,100,1.0,1.0,0.008,0.025029199998243712
215,PACC,AedesSex,100,1.0,1.0,0.023999999999999997,0.002940999998827465
216,PCC,AedesSex,100,1.0,1.0,0.05200000000000001,0.0025744000013219193
217,SMM,AedesSex,100,1.0,1.0,0.009,0.00012509999942267314
218,SORD,AedesSex,100,1.0,1.0,0.009,1.3446655999941868
219,X,AedesSex,100,1.0,1.0,0.009,0.0003584000005503185
0,ACC,anuranCalls,100,0.0,0.0,0.006,0.00025180000375257805
1,CC,anuranCalls,100,0.0,0.0,0.08299999999999999,5.199995939619839e-06
2,DyS,anuranCalls,100,0.0,0.0,0.004,0.04596529999980703
3,HDy,anuranCalls,100,0.0,0.0,0.004,0.20878730000549695
4,MAX,anuranCalls,100,0.0,0.0,0.002,0.00018980000459123403
5,MS,anuranCalls,100,0.0,0.0,0.005,0.024959199996374082
6,PACC,anuranCalls,100,0.0,0.0,0.041999999999999996,0.0028605999978026375
7,PCC,anuranCalls,100,0.0,0.0,0.127,0.0025118999983533286
8,SMM,anuranCalls,100,0.0,0.0,0.005,0.00010169999586651102
9,SORD,anuranCalls,100,0.0,0.0,0.003,0.3543822999999975
10,X,anuranCalls,100,0.0,0.0,0.001,0.0003541000041877851
11,ACC,anuranCalls,100,0.05,0.03,0.034,0.00025549999554641545
12,CC,anuranCalls,100,0.05,0.03,0.10500000000000001,5.099995178170502e-06
13,DyS,anuranCalls,100,0.05,0.03,0.022,0.04646819999470608
14,HDy,anuranCalls,100,0.05,0.03,0.021,0.210279899998568
15,MAX,anuranCalls,100,0.05,0.03,0.023,0.00018849999469239265
16,MS,anuranCalls,100,0.05,0.03,0.024,0.024957800000265706
17,PACC,anuranCalls,100,0.05,0.03,0.06100000000000001,0.0028927000021212734
18,PCC,anuranCalls,100,0.05,0.03,0.13900000000000004,0.0025330999997095205
19,SMM,anuranCalls,100,0.05,0.03,0.020999999999999998,0.00010260000271955505
20,SORD,anuranCalls,100,0.05,0.03,0.024,0.35509129999991274
21,X,anuranCalls,100,0.05,0.03,0.026000000000000002,0.00035059999936493114
22,ACC,anuranCalls,100,0.11,0.11,0.027000000000000003,0.00025350000214530155
23,CC,anuranCalls,100,0.11,0.11,0.087,4.900000931229442e-06
24,DyS,anuranCalls,100,0.11,0.11,0.009999999999999998,0.045690300001297146
25,HDy,anuranCalls,100,0.11,0.11,0.012,0.20776380000461359
26,MAX,anuranCalls,100,0.11,0.11,0.012,0.00018819999968400225
27,MS,anuranCalls,100,0.11,0.11,0.015,0.024708800003281794
28,PACC,anuranCalls,100,0.11,0.11,0.045,0.002864899994165171
29,PCC,anuranCalls,100,0.11,0.11,0.11699999999999999,0.002520999994885642
30,SMM,anuranCalls,100,0.11,0.11,0.013000000000000001,0.00010140000085812062
31,SORD,anuranCalls,100,0.11,0.11,0.013000000000000001,0.35477130000072066
32,X,anuranCalls,100,0.11,0.11,0.011,0.0003530000030878
33,ACC,anuranCalls,100,0.16,0.18,0.031,0.00025299999833805487
34,CC,anuranCalls,100,0.16,0.18,0.063,4.900000931229442e-06
35,DyS,anuranCalls,100,0.16,0.18,0.017000000000000005,0.045722399998339824
36,HDy,anuranCalls,100,0.16,0.18,0.018000000000000002,0.20892119999916758
37,MAX,anuranCalls,100,0.16,0.18,0.024999999999999998,0.0001847000021371059
38,MS,anuranCalls,100,0.16,0.18,0.027000000000000003,0.024934599998232443
39,PACC,anuranCalls,100,0.16,0.18,0.029000000000000005,0.002850700002454687
40,PCC,anuranCalls,100,0.16,0.18,0.094,0.0025170000008074567
41,SMM,anuranCalls,100,0.16,0.18,0.028999999999999998,0.00010070000280393288
42,SORD,anuranCalls,100,0.16,0.18,0.029000000000000005,0.35439909999695374
43,X,anuranCalls,100,0.16,0.18,0.030000000000000006,0.00034869999944930896
44,ACC,anuranCalls,100,0.21,0.2,0.031000000000000007,0.0002567999981692992
45,CC,anuranCalls,100,0.21,0.2,0.08299999999999999,5.100002454128116e-06
46,DyS,anuranCalls,100,0.21,0.2,0.020999999999999998,0.04622170000220649
47,HDy,anuranCalls,100,0.21,0.2,0.024,0.21030030000110855
48,MAX,anuranCalls,100,0.21,0.2,0.023000000000000003,0.00019120000069960952
49,MS,anuranCalls,100,0.21,0.2,0.025,0.025127000000793487
50,PACC,anuranCalls,100,0.21,0.2,0.047,0.002875499994843267
51,PCC,anuranCalls,100,0.21,0.2,0.10800000000000001,0.002544799994211644
52,SMM,anuranCalls,100,0.21,0.2,0.024000000000000004,0.00010309999925084412
53,SORD,anuranCalls,100,0.21,0.2,0.021,0.3547934999951394
54,X,anuranCalls,100,0.21,0.2,0.029000000000000005,0.0003550000037648715
55,ACC,anuranCalls,100,0.26,0.25,0.031999999999999994,0.00025460000324528664
56,CC,anuranCalls,100,0.26,0.25,0.06100000000000001,5.000001692678779e-06
57,DyS,anuranCalls,100,0.26,0.25,0.018,0.045898600001237355
58,HDy,anuranCalls,100,0.26,0.25,0.023,0.2083208999974886
59,MAX,anuranCalls,100,0.26,0.25,0.017,0.0001899999988381751
60,MS,anuranCalls,100,0.26,0.25,0.024999999999999998,0.024900899996282533
61,PACC,anuranCalls,100,0.26,0.25,0.029000000000000005,0.0028655999994953163
62,PCC,anuranCalls,100,0.26,0.25,0.084,0.002516600005037617
63,SMM,anuranCalls,100,0.26,0.25,0.027000000000000003,0.00010260000271955505
64,SORD,anuranCalls,100,0.26,0.25,0.027000000000000003,0.35491000000183703
65,X,anuranCalls,100,0.26,0.25,0.023,0.0003547000014805235
66,ACC,anuranCalls,100,0.32,0.3,0.020999999999999998,0.0002539999986765906
67,CC,anuranCalls,100,0.32,0.3,0.051000000000000004,5.099995178170502e-06
68,DyS,anuranCalls,100,0.32,0.3,0.015000000000000003,0.04618260000279406
69,HDy,anuranCalls,100,0.32,0.3,0.018999999999999996,0.2098102000018116
70,MAX,anuranCalls,100,0.32,0.3,0.018000000000000002,0.00018819999968400225
71,MS,anuranCalls,100,0.32,0.3,0.016,0.0250030000024708
72,PACC,anuranCalls,100,0.32,0.3,0.023,0.0028787000046577305
73,PCC,anuranCalls,100,0.32,0.3,0.071,0.0025377999991178513
74,SMM,anuranCalls,100,0.32,0.3,0.019,0.00010199999815085903
75,SORD,anuranCalls,100,0.32,0.3,0.015,0.3573644999996759
76,X,anuranCalls,100,0.32,0.3,0.01,0.0003538999953889288
77,ACC,anuranCalls,100,0.37,0.39,0.019,0.0002567999981692992
78,CC,anuranCalls,100,0.37,0.39,0.053000000000000005,5.199995939619839e-06
79,DyS,anuranCalls,100,0.37,0.39,0.016,0.04628749999392312
80,HDy,anuranCalls,100,0.37,0.39,0.037,0.20999389999633422
81,MAX,anuranCalls,100,0.37,0.39,0.016999999999999998,0.00019269999756943434
82,MS,anuranCalls,100,0.37,0.39,0.01,0.02514849999715807
83,PACC,anuranCalls,100,0.37,0.39,0.023,0.0028881999969598837
84,PCC,anuranCalls,100,0.37,0.39,0.06599999999999999,0.002517100001568906
85,SMM,anuranCalls,100,0.37,0.39,0.011,0.00010180000390391797
86,SORD,anuranCalls,100,0.37,0.39,0.01,0.3571640000009211
87,X,anuranCalls,100,0.37,0.39,0.018,0.0003542000049492344
88,ACC,anuranCalls,100,0.42,0.43,0.015000000000000003,0.000254700004006736
89,CC,anuranCalls,100,0.42,0.43,0.044,5.000001692678779e-06
90,DyS,anuranCalls,100,0.42,0.43,0.013999999999999999,0.0463543000005302
91,HDy,anuranCalls,100,0.42,0.43,0.033999999999999996,0.2091565999944578
92,MAX,anuranCalls,100,0.42,0.43,0.020999999999999998,0.00018459999409969896
93,MS,anuranCalls,100,0.42,0.43,0.014000000000000002,0.02514300000621006
94,PACC,anuranCalls,100,0.42,0.43,0.018000000000000002,0.002895199999329634
95,PCC,anuranCalls,100,0.42,0.43,0.054000000000000006,0.0025319999986095354
96,SMM,anuranCalls,100,0.42,0.43,0.019000000000000003,0.00010240000119665638
97,SORD,anuranCalls,100,0.42,0.43,0.016,0.3554212999952142
98,X,anuranCalls,100,0.42,0.43,0.014000000000000002,0.0003544999999576248
99,ACC,anuranCalls,100,0.47,0.49,0.025,0.0002528000040911138
100,CC,anuranCalls,100,0.47,0.49,0.049,5.000001692678779e-06
101,DyS,anuranCalls,100,0.47,0.49,0.022,0.04630239999823971
102,HDy,anuranCalls,100,0.47,0.49,0.044,0.20898730000044452
103,MAX,anuranCalls,100,0.47,0.49,0.018000000000000002,0.00018940000154543668
104,MS,anuranCalls,100,0.47,0.49,0.017,0.025013300000864547
105,PACC,anuranCalls,100,0.47,0.49,0.021,0.002882300002966076
106,PCC,anuranCalls,100,0.47,0.49,0.053000000000000005,0.002532500002416782
107,SMM,anuranCalls,100,0.47,0.49,0.018000000000000002,0.00010289999772794545
108,SORD,anuranCalls,100,0.47,0.49,0.019,0.35607249999884516
109,X,anuranCalls,100,0.47,0.49,0.019999999999999997,0.0003508000008878298
110,ACC,anuranCalls,100,0.53,0.55,0.020000000000000004,0.0002553000012994744
111,CC,anuranCalls,100,0.53,0.55,0.027000000000000003,5.199995939619839e-06
112,DyS,anuranCalls,100,0.53,0.55,0.018,0.046282900002552196
113,HDy,anuranCalls,100,0.53,0.55,0.04,0.20974800000112737
114,MAX,anuranCalls,100,0.53,0.55,0.014000000000000002,0.00018840000120690092
115,MS,anuranCalls,100,0.53,0.55,0.019,0.0251092000034987
116,PACC,anuranCalls,100,0.53,0.55,0.018000000000000002,0.0028922000055899844
117,PCC,anuranCalls,100,0.53,0.55,0.028999999999999998,0.0025414999981876463
118,SMM,anuranCalls,100,0.53,0.55,0.02,0.00010269999620504677
119,SORD,anuranCalls,100,0.53,0.55,0.019000000000000003,0.3558541999955196
120,X,anuranCalls,100,0.53,0.55,0.019,0.00035320000461069867
121,ACC,anuranCalls,100,0.58,0.57,0.013999999999999999,0.0002549999990151264
122,CC,anuranCalls,100,0.58,0.57,0.030000000000000006,4.999994416721165e-06
123,DyS,anuranCalls,100,0.58,0.57,0.019,0.04639589999715099
124,HDy,anuranCalls,100,0.58,0.57,0.049,0.20950029999949038
125,MAX,anuranCalls,100,0.58,0.57,0.026000000000000002,0.00019210000027669594
126,MS,anuranCalls,100,0.58,0.57,0.016999999999999998,0.024880299999495037
127,PACC,anuranCalls,100,0.58,0.57,0.015,0.002887000002374407
128,PCC,anuranCalls,100,0.58,0.57,0.028000000000000004,0.002539100001740735
129,SMM,anuranCalls,100,0.58,0.57,0.016,0.00010279999696649611
130,SORD,anuranCalls,100,0.58,0.57,0.015999999999999997,0.3560972999985097
131,X,anuranCalls,100,0.58,0.57,0.023000000000000003,0.0003521999969962053
132,ACC,anuranCalls,100,0.63,0.65,0.023,0.0002558999985922128
133,CC,anuranCalls,100,0.63,0.65,0.022,4.900000931229442e-06
134,DyS,anuranCalls,100,0.63,0.65,0.022,0.04596589999709977
135,HDy,anuranCalls,100,0.63,0.65,0.054000000000000006,0.20711800000572111
136,MAX,anuranCalls,100,0.63,0.65,0.021,0.00018909999926108867
137,MS,anuranCalls,100,0.63,0.65,0.019999999999999997,0.025095500001043547
138,PACC,anuranCalls,100,0.63,0.65,0.015999999999999997,0.002882000000681728
139,PCC,anuranCalls,100,0.63,0.65,0.017,0.0025313000005553477
140,SMM,anuranCalls,100,0.63,0.65,0.019999999999999997,0.0001021999996737577
141,SORD,anuranCalls,100,0.63,0.65,0.019999999999999997,0.355871699997806
142,X,anuranCalls,100,0.63,0.65,0.019999999999999997,0.0003527999942889437
143,ACC,anuranCalls,100,0.68,0.67,0.016000000000000004,0.00025550000282237306
144,CC,anuranCalls,100,0.68,0.67,0.017,4.900000931229442e-06
145,DyS,anuranCalls,100,0.68,0.67,0.016999999999999998,0.046593499995651655
146,HDy,anuranCalls,100,0.68,0.67,0.049,0.21057489999657264
147,MAX,anuranCalls,100,0.68,0.67,0.020999999999999998,0.00018759999511530623
148,MS,anuranCalls,100,0.68,0.67,0.017,0.025154399998427834
149,PACC,anuranCalls,100,0.68,0.67,0.016,0.002892600001359824
150,PCC,anuranCalls,100,0.68,0.67,0.013000000000000001,0.0025423999977647327
151,SMM,anuranCalls,100,0.68,0.67,0.016,0.00010230000043520704
152,SORD,anuranCalls,100,0.68,0.67,0.016000000000000004,0.3580482999968808
153,X,anuranCalls,100,0.68,0.67,0.019000000000000003,0.00035480000224197283
154,ACC,anuranCalls,100,0.74,0.76,0.008,0.0002539000051910989
155,CC,anuranCalls,100,0.74,0.76,0.008,4.899993655271828e-06
156,DyS,anuranCalls,100,0.74,0.76,0.005,0.045862899998610374
157,HDy,anuranCalls,100,0.74,0.76,0.049,0.2071801000056439
158,MAX,anuranCalls,100,0.74,0.76,0.015,0.0001899999988381751
159,MS,anuranCalls,100,0.74,0.76,0.005,0.02491339999687625
160,PACC,anuranCalls,100,0.74,0.76,0.015,0.0028692999985651113
161,PCC,anuranCalls,100,0.74,0.76,0.011,0.002525299998524133
162,SMM,anuranCalls,100,0.74,0.76,0.007000000000000001,0.00010170000314246863
163,SORD,anuranCalls,100,0.74,0.76,0.008,0.3566465000039898
164,X,anuranCalls,100,0.74,0.76,0.014000000000000002,0.0003536000003805384
165,ACC,anuranCalls,100,0.79,0.77,0.019,0.00025409999943803996
166,CC,anuranCalls,100,0.79,0.77,0.015,5.100002454128116e-06
167,DyS,anuranCalls,100,0.79,0.77,0.018,0.04578839999885531
168,HDy,anuranCalls,100,0.79,0.77,0.044000000000000004,0.20799680000345688
169,MAX,anuranCalls,100,0.79,0.77,0.021,0.00018899999849963933
170,MS,anuranCalls,100,0.79,0.77,0.018,0.024848699998983648
171,PACC,anuranCalls,100,0.79,0.77,0.024,0.002851999997801613
172,PCC,anuranCalls,100,0.79,0.77,0.025,0.002514899999368936
173,SMM,anuranCalls,100,0.79,0.77,0.019,0.00010089999705087394
174,SORD,anuranCalls,100,0.79,0.77,0.018,0.35565499999938766
175,X,anuranCalls,100,0.79,0.77,0.023,0.0003532999980961904
176,ACC,anuranCalls,100,0.84,0.85,0.009000000000000001,0.00025689999893074855
177,CC,anuranCalls,100,0.84,0.85,0.009,5.000001692678779e-06
178,DyS,anuranCalls,100,0.84,0.85,0.015,0.04633200000534998
179,HDy,anuranCalls,100,0.84,0.85,0.05600000000000001,0.21065729999827454
180,MAX,anuranCalls,100,0.84,0.85,0.022000000000000002,0.00019130000146105886
181,MS,anuranCalls,100,0.84,0.85,0.013000000000000001,0.025006800002302043
182,PACC,anuranCalls,100,0.84,0.85,0.017,0.002875400001357775
183,PCC,anuranCalls,100,0.84,0.85,0.025,0.002542499998526182
184,SMM,anuranCalls,100,0.84,0.85,0.013999999999999999,0.00010140000085812062
185,SORD,anuranCalls,100,0.84,0.85,0.013000000000000001,0.35624580000148853
186,X,anuranCalls,100,0.84,0.85,0.023,0.000352700000803452
187,ACC,anuranCalls,100,0.89,0.85,0.02,0.00025469999673077837
188,CC,anuranCalls,100,0.89,0.85,0.015,5.000001692678779e-06
189,DyS,anuranCalls,100,0.89,0.85,0.021,0.04642240000248421
190,HDy,anuranCalls,100,0.89,0.85,0.054000000000000006,0.2100462000016705
191,MAX,anuranCalls,100,0.89,0.85,0.035,0.00019449999672360718
192,MS,anuranCalls,100,0.89,0.85,0.020999999999999998,0.025125399995886255
193,PACC,anuranCalls,100,0.89,0.85,0.02,0.0028773000012733974
194,PCC,anuranCalls,100,0.89,0.85,0.032,0.002542499998526182
195,SMM,anuranCalls,100,0.89,0.85,0.025,0.00010309999925084412
196,SORD,anuranCalls,100,0.89,0.85,0.022,0.35631780000403523
197,X,anuranCalls,100,0.89,0.85,0.032,0.0003513999981805682
198,ACC,anuranCalls,100,0.95,0.95,0.03200000000000001,0.00025659999664640054
199,CC,anuranCalls,100,0.95,0.95,0.026000000000000002,5.000001692678779e-06
200,DyS,anuranCalls,100,0.95,0.95,0.019,0.0462171999970451
201,HDy,anuranCalls,100,0.95,0.95,0.027000000000000003,0.20952379999653203
202,MAX,anuranCalls,100,0.95,0.95,0.03,0.00019210000027669594
203,MS,anuranCalls,100,0.95,0.95,0.023,0.025171699999191333
204,PACC,anuranCalls,100,0.95,0.95,0.028000000000000004,0.002884900000935886
205,PCC,anuranCalls,100,0.95,0.95,0.045,0.0025379999933647923
206,SMM,anuranCalls,100,0.95,0.95,0.021,0.00010210000618826598
207,SORD,anuranCalls,100,0.95,0.95,0.024,0.35520420000102604
208,X,anuranCalls,100,0.95,0.95,0.027000000000000003,0.0003538999953889288
209,ACC,anuranCalls,100,1.0,1.0,0.002,0.00025440000172238797
210,CC,anuranCalls,100,1.0,1.0,0.03,5.100002454128116e-06
211,DyS,anuranCalls,100,1.0,1.0,0.002,0.04626360000111163
212,HDy,anuranCalls,100,1.0,1.0,0.0,0.20971369999460876
213,MAX,anuranCalls,100,1.0,1.0,0.0,0.00019099999917671084
214,MS,anuranCalls,100,1.0,1.0,0.001,0.025061899999855086
215,PACC,anuranCalls,100,1.0,1.0,0.03,0.002884100002120249
216,PCC,anuranCalls,100,1.0,1.0,0.05500000000000001,0.0025367999987793155
217,SMM,anuranCalls,100,1.0,1.0,0.001,0.00010279999696649611
218,SORD,anuranCalls,100,1.0,1.0,0.001,0.35583970000152476
219,X,anuranCalls,100,1.0,1.0,0.0,0.00035310000384924933
0,ACC,ArabicDigit,100,0.0,0.01,0.006999999999999999,0.0002534000013838522
1,CC,ArabicDigit,100,0.0,0.01,0.023,5.100002454128116e-06
2,DyS,ArabicDigit,100,0.0,0.01,0.0,0.045930200001748744
3,HDy,ArabicDigit,100,0.0,0.01,0.0,0.2083926000050269
4,MAX,ArabicDigit,100,0.0,0.01,0.014000000000000002,0.0001871999993454665
5,MS,ArabicDigit,100,0.0,0.01,0.003,0.024636699999973644
6,PACC,ArabicDigit,100,0.0,0.01,0.013000000000000001,0.002908200003730599
7,PCC,ArabicDigit,100,0.0,0.01,0.032,0.0025759000054677017
8,SMM,ArabicDigit,100,0.0,0.01,0.004,0.00010349999502068385
9,SORD,ArabicDigit,100,0.0,0.01,0.005,0.46975209999800427
10,X,ArabicDigit,100,0.0,0.01,0.006,0.0003536000003805384
11,ACC,ArabicDigit,100,0.05,0.03,0.01,0.0002536999963922426
12,CC,ArabicDigit,100,0.05,0.03,0.012,5.099995178170502e-06
13,DyS,ArabicDigit,100,0.05,0.03,0.005,0.0459333000035258
14,HDy,ArabicDigit,100,0.05,0.03,0.015,0.2086565999998129
15,MAX,ArabicDigit,100,0.05,0.03,0.012,0.00018979999731527641
16,MS,ArabicDigit,100,0.05,0.03,0.008,0.024948999998741783
17,PACC,ArabicDigit,100,0.05,0.03,0.014000000000000002,0.002899500002968125
18,PCC,ArabicDigit,100,0.05,0.03,0.026000000000000002,0.00256430000445107
19,SMM,ArabicDigit,100,0.05,0.03,0.011,0.0001036000030580908
20,SORD,ArabicDigit,100,0.05,0.03,0.006999999999999999,0.47099639999942156
21,X,ArabicDigit,100,0.05,0.03,0.01,0.00035149999894201756
22,ACC,ArabicDigit,100,0.11,0.1,0.009,0.0002566999974078499
23,CC,ArabicDigit,100,0.11,0.1,0.015000000000000003,4.999994416721165e-06
24,DyS,ArabicDigit,100,0.11,0.1,0.007000000000000001,0.046130500006256625
25,HDy,ArabicDigit,100,0.11,0.1,0.011,0.20860679999896092
